Price (Rs.),Discount (%),Final_Price(Rs.),Purchase_Year,Purchase_Month,Purchase_Day,Purchase_DayOfWeek,Purchase_IsWeekend,Category_Books,Category_Clothing,Category_Electronics,Category_Home & Kitchen,Category_Sports,Category_Toys,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI
301.91,0,301.91,2024,9,27,4,0,0,0,0,0,1,0,0,0,0,0
227.08,15,193.02,2024,2,13,1,0,0,1,0,0,0,0,1,0,0,0
330.53,50,165.26,2024,4,15,0,0,0,0,0,1,0,0,0,0,0,0
286.47,25,214.85,2024,6,4,1,0,0,0,1,0,0,0,0,0,0,1
130.6,10,117.54,2024,3,31,6,1,0,0,1,0,0,0,0,1,0,0
465.45,15,395.63,2024,10,3,3,0,0,0,1,0,0,0,0,0,1,0
117.74,20,94.19,2024,6,28,4,0,0,1,0,0,0,0,0,0,1,0
265.67,50,132.84,2024,3,7,3,0,0,0,1,0,0,0,0,0,1,0
95.18,0,95.18,2024,11,3,6,1,1,0,0,0,0,0,0,1,0,0
101.4,5,96.33,2024,3,10,6,1,0,1,0,0,0,0,0,0,0,1
309.63,25,232.22,2024,9,7,5,1,0,0,0,1,0,0,0,1,0,0
147.6,50,73.8,2024,5,2,3,0,0,0,0,0,1,0,1,0,0,0
77.64,25,58.23,2024,11,12,1,0,0,1,0,0,0,0,0,0,0,1
407.12,20,325.7,2024,3,18,0,0,0,0,0,0,0,0,0,0,1,0
173.32,10,155.99,2024,7,13,5,1,1,0,0,0,0,0,0,0,0,1
335.86,20,268.69,2024,8,30,4,0,0,0,0,0,0,0,0,0,0,1
110.52,10,99.47,2024,4,5,4,0,0,0,0,1,0,0,0,0,0,0
300.6,15,255.51,2024,10,12,5,1,0,0,0,0,0,0,0,0,0,1
312.78,15,265.86,2024,10,25,4,0,1,0,0,0,0,0,0,1,0,0
499.91,30,349.94,2024,5,16,3,0,0,1,0,0,0,0,1,0,0,0
170.31,20,136.25,2024,3,30,5,1,0,0,0,1,0,0,0,0,1,0
78.11,25,58.58,2024,8,4,6,1,0,0,0,0,1,0,0,0,0,1
305.34,15,259.54,2024,10,7,0,0,0,0,1,0,0,0,1,0,0,0
426.79,15,362.77,2024,10,10,3,0,0,0,0,0,1,0,0,1,0,0
375.73,25,281.8,2024,4,2,1,0,0,0,0,1,0,0,0,0,0,1
163.86,25,122.9,2024,7,11,3,0,0,0,0,0,1,0,0,0,1,0
203.98,10,183.58,2024,4,28,6,1,0,0,1,0,0,0,0,0,0,0
145.31,15,123.51,2024,1,19,4,0,0,0,0,0,1,0,0,0,1,0
221.16,30,154.81,2024,4,12,4,0,0,1,0,0,0,0,0,0,0,0
256.42,0,256.42,2024,6,2,6,1,0,0,0,0,0,1,0,1,0,0
431.38,0,431.38,2024,3,5,1,0,0,0,0,0,1,0,0,1,0,0
345.75,0,345.75,2024,6,23,6,1,0,0,0,0,1,0,0,0,0,1
96.68,30,67.68,2024,2,13,1,0,0,0,0,0,0,0,0,1,0,0
438.0,5,416.1,2024,11,1,4,0,0,1,0,0,0,0,0,0,1,0
272.29,0,272.29,2024,7,5,4,0,0,0,0,0,1,0,0,1,0,0
84.09,5,79.89,2024,3,13,2,0,0,0,0,0,0,1,0,0,0,1
432.25,0,432.25,2024,5,8,2,0,0,1,0,0,0,0,1,0,0,0
179.62,50,89.81,2024,7,24,2,0,0,0,0,0,0,0,1,0,0,0
302.95,15,257.51,2024,8,25,6,1,0,0,1,0,0,0,0,0,1,0
345.41,10,310.87,2024,7,7,6,1,0,0,0,0,0,1,0,0,1,0
167.63,25,125.72,2024,1,3,2,0,1,0,0,0,0,0,0,0,0,0
436.92,20,349.54,2024,11,8,4,0,0,0,0,0,1,0,0,0,0,0
168.92,10,152.03,2024,8,15,3,0,0,0,0,0,0,1,0,1,0,0
42.14,25,31.61,2024,5,4,5,1,0,0,0,0,0,1,0,0,0,1
178.91,30,125.24,2024,1,16,1,0,0,0,0,0,1,0,0,0,0,0
322.75,15,274.34,2024,2,10,5,1,0,0,1,0,0,0,0,0,0,1
123.27,30,86.29,2024,8,22,3,0,0,0,0,0,0,1,0,0,0,1
361.29,5,343.23,2024,5,18,5,1,0,0,0,0,1,0,1,0,0,0
275.42,10,247.88,2024,2,28,2,0,0,0,0,1,0,0,0,0,0,0
321.92,50,160.96,2024,7,5,4,0,1,0,0,0,0,0,0,1,0,0
292.11,30,204.48,2024,9,1,6,1,0,0,0,1,0,0,0,1,0,0
444.49,50,222.25,2024,11,13,2,0,0,0,0,0,1,0,1,0,0,0
182.13,50,91.06,2024,4,9,1,0,0,0,0,0,0,0,0,0,0,1
412.71,20,330.17,2024,2,5,0,0,0,0,0,0,0,0,0,1,0,0
235.28,25,176.46,2024,5,15,2,0,0,0,0,0,1,0,0,0,0,0
309.9,5,294.4,2024,1,28,6,1,0,0,0,1,0,0,1,0,0,0
327.07,5,310.72,2024,5,12,6,1,0,0,0,0,0,0,0,0,1,0
459.22,0,459.22,2024,11,9,5,1,0,0,0,0,1,0,0,1,0,0
323.0,0,323.0,2024,9,11,2,0,1,0,0,0,0,0,0,0,0,1
170.44,15,144.87,2024,6,15,5,1,0,0,0,1,0,0,0,0,0,0
354.49,30,248.14,2024,11,20,2,0,0,0,1,0,0,0,0,0,0,0
277.17,30,194.02,2024,1,2,1,0,0,0,1,0,0,0,0,1,0,0
169.69,20,135.75,2024,6,15,5,1,0,0,0,0,1,0,0,0,0,0
209.19,20,167.35,2024,1,26,4,0,0,0,0,1,0,0,1,0,0,0
258.78,15,219.96,2024,4,2,1,0,0,0,0,1,0,0,0,0,1,0
480.49,0,480.49,2024,7,15,0,0,0,0,0,0,1,0,0,0,0,0
465.95,20,372.76,2024,9,8,6,1,0,0,0,0,1,0,1,0,0,0
195.8,20,156.64,2024,10,5,5,1,0,1,0,0,0,0,1,0,0,0
100.78,0,100.78,2024,1,17,2,0,0,0,0,1,0,0,0,0,1,0
31.79,0,31.79,2024,8,20,1,0,0,0,0,0,0,1,0,1,0,0
493.53,30,345.47,2024,4,25,3,0,0,0,0,1,0,0,0,0,0,0
190.3,50,95.15,2024,10,19,5,1,0,0,0,0,0,1,0,0,1,0
22.77,50,11.38,2024,6,20,3,0,0,0,0,0,0,0,1,0,0,0
307.9,15,261.71,2024,3,29,4,0,0,0,0,0,1,0,0,1,0,0
150.05,0,150.05,2024,2,18,6,1,0,0,0,0,0,1,0,0,1,0
347.71,10,312.94,2024,11,3,6,1,0,0,0,0,0,1,0,1,0,0
136.24,0,136.24,2024,3,3,6,1,0,0,0,0,0,1,0,0,1,0
146.47,10,131.82,2024,5,26,6,1,0,0,0,0,0,0,0,1,0,0
448.81,20,359.05,2024,7,23,1,0,0,1,0,0,0,0,1,0,0,0
286.12,30,200.28,2024,10,19,5,1,1,0,0,0,0,0,0,0,1,0
308.37,50,154.19,2024,7,12,4,0,0,0,0,0,0,1,0,0,0,1
286.47,5,272.15,2024,6,12,2,0,0,0,1,0,0,0,1,0,0,0
350.59,0,350.59,2024,9,26,3,0,1,0,0,0,0,0,0,0,0,1
254.32,0,254.32,2024,7,27,5,1,0,1,0,0,0,0,0,0,0,1
297.32,0,297.32,2024,9,12,3,0,0,1,0,0,0,0,0,0,0,0
219.48,25,164.61,2024,7,18,3,0,0,0,0,0,0,1,0,1,0,0
134.52,30,94.16,2024,9,4,2,0,1,0,0,0,0,0,0,0,0,0
34.07,10,30.66,2024,1,30,1,0,0,0,0,0,1,0,0,1,0,0
339.21,25,254.41,2024,8,15,3,0,0,0,1,0,0,0,0,0,0,0
335.09,15,284.83,2024,11,7,3,0,0,0,1,0,0,0,0,0,0,0
338.0,10,304.2,2024,6,10,0,0,0,0,0,0,1,0,1,0,0,0
348.31,20,278.65,2024,5,5,6,1,0,0,0,0,0,1,0,1,0,0
357.9,30,250.53,2024,8,14,2,0,0,0,0,0,0,1,0,0,0,1
27.03,15,22.98,2024,5,29,2,0,0,0,0,0,1,0,0,0,0,0
465.64,0,465.64,2024,8,10,5,1,1,0,0,0,0,0,0,1,0,0
416.88,25,312.66,2024,10,22,1,0,0,0,0,0,0,0,0,0,1,0
170.97,50,85.48,2024,8,21,2,0,0,0,0,0,0,0,0,0,1,0
460.19,50,230.09,2024,2,29,3,0,0,0,0,1,0,0,0,0,1,0
327.39,15,278.28,2024,2,23,4,0,0,0,0,1,0,0,0,0,0,0
451.34,10,406.21,2024,4,22,0,0,0,1,0,0,0,0,1,0,0,0
297.02,5,282.17,2024,5,11,5,1,0,0,0,1,0,0,1,0,0,0
359.48,10,323.53,2024,10,17,3,0,0,0,0,0,0,0,1,0,0,0
105.45,10,94.91,2024,5,9,3,0,0,0,0,0,0,0,0,1,0,0
30.46,30,21.32,2024,7,29,0,0,0,0,0,0,1,0,0,0,0,1
247.76,25,185.82,2024,1,30,1,0,1,0,0,0,0,0,0,1,0,0
260.81,30,182.57,2024,8,15,3,0,0,0,0,0,0,1,1,0,0,0
21.41,5,20.34,2024,4,23,1,0,0,0,0,0,0,1,0,0,1,0
27.13,30,18.99,2024,9,6,4,0,0,0,0,0,0,0,0,0,0,0
304.86,15,259.13,2024,9,14,5,1,0,1,0,0,0,0,0,0,1,0
69.37,0,69.37,2024,10,30,2,0,1,0,0,0,0,0,0,1,0,0
50.93,20,40.74,2024,10,10,3,0,0,1,0,0,0,0,0,0,0,1
337.58,5,320.7,2024,8,17,5,1,0,0,0,0,0,1,0,0,0,1
252.65,10,227.39,2024,1,31,2,0,0,1,0,0,0,0,0,1,0,0
400.08,50,200.04,2024,5,18,5,1,0,0,1,0,0,0,0,0,0,1
320.67,50,160.34,2024,11,10,6,1,0,0,0,1,0,0,1,0,0,0
427.29,5,405.93,2024,8,12,0,0,0,1,0,0,0,0,1,0,0,0
396.76,5,376.92,2024,9,14,5,1,0,1,0,0,0,0,0,0,0,1
61.37,20,49.1,2024,1,10,2,0,0,0,0,0,0,1,1,0,0,0
200.57,15,170.48,2024,5,30,3,0,0,0,0,1,0,0,0,0,1,0
457.69,20,366.15,2024,6,13,3,0,1,0,0,0,0,0,0,0,1,0
56.97,0,56.97,2024,4,24,2,0,0,0,0,0,1,0,0,1,0,0
289.27,15,245.88,2024,4,15,0,0,0,1,0,0,0,0,0,0,0,0
365.26,0,365.26,2024,1,21,6,1,0,0,0,0,0,1,0,0,0,1
44.14,50,22.07,2024,9,15,6,1,1,0,0,0,0,0,0,0,0,0
32.7,5,31.07,2024,10,21,0,0,0,0,0,0,0,0,1,0,0,0
223.04,25,167.28,2024,8,31,5,1,0,1,0,0,0,0,0,0,1,0
256.64,10,230.98,2024,8,29,3,0,1,0,0,0,0,0,1,0,0,0
82.48,10,74.23,2024,7,3,2,0,0,0,0,0,1,0,0,0,1,0
493.82,25,370.37,2024,11,14,3,0,0,0,0,1,0,0,0,1,0,0
430.5,5,408.97,2024,4,7,6,1,0,0,0,1,0,0,0,0,1,0
12.1,20,9.68,2024,3,23,5,1,0,0,0,0,0,1,0,0,0,1
474.41,0,474.41,2024,9,9,0,0,0,0,0,0,1,0,0,0,0,1
243.52,15,206.99,2024,1,22,0,0,0,0,0,0,0,1,0,0,0,0
394.83,20,315.86,2024,1,27,5,1,0,0,0,0,1,0,0,0,1,0
175.86,0,175.86,2024,8,18,6,1,1,0,0,0,0,0,0,1,0,0
237.77,20,190.22,2024,4,4,3,0,0,0,0,0,1,0,1,0,0,0
143.21,5,136.05,2024,1,15,0,0,1,0,0,0,0,0,1,0,0,0
222.65,20,178.12,2024,4,1,0,0,0,0,0,0,0,1,0,0,0,0
348.18,0,348.18,2024,11,13,2,0,0,0,0,0,1,0,0,1,0,0
152.52,0,152.52,2024,1,15,0,0,0,1,0,0,0,0,1,0,0,0
448.26,30,313.78,2024,4,7,6,1,1,0,0,0,0,0,0,1,0,0
459.22,10,413.3,2024,10,25,4,0,0,1,0,0,0,0,0,0,1,0
432.11,10,388.9,2024,3,4,0,0,0,0,0,1,0,0,1,0,0,0
320.98,10,288.88,2024,1,2,1,0,0,1,0,0,0,0,0,1,0,0
104.47,10,94.02,2024,8,20,1,0,0,0,0,0,1,0,1,0,0,0
249.4,30,174.58,2024,4,21,6,1,0,0,0,0,1,0,0,0,0,1
39.02,25,29.27,2024,5,3,4,0,1,0,0,0,0,0,0,0,0,0
185.53,15,157.7,2024,8,15,3,0,0,0,0,0,1,0,0,0,0,1
463.55,15,394.02,2024,3,9,5,1,0,1,0,0,0,0,1,0,0,0
277.05,25,207.79,2024,2,11,6,1,0,0,1,0,0,0,0,1,0,0
159.03,20,127.22,2024,2,27,1,0,0,0,0,0,1,0,0,0,0,0
53.69,25,40.27,2024,7,7,6,1,0,0,0,1,0,0,1,0,0,0
350.46,5,332.94,2024,10,25,4,0,0,0,0,0,1,0,0,0,1,0
358.64,5,340.71,2024,9,4,2,0,0,0,0,0,1,0,0,0,1,0
33.8,30,23.66,2024,2,19,0,0,1,0,0,0,0,0,0,0,0,1
188.8,10,169.92,2024,8,16,4,0,0,0,0,1,0,0,0,0,0,1
178.75,15,151.94,2024,11,1,4,0,0,0,0,0,1,0,0,0,1,0
185.17,0,185.17,2024,9,14,5,1,0,0,0,0,0,1,0,0,0,0
417.51,0,417.51,2024,9,17,1,0,0,0,0,0,1,0,1,0,0,0
407.59,50,203.79,2024,9,13,4,0,1,0,0,0,0,0,0,0,1,0
230.14,20,184.11,2024,9,4,2,0,0,0,0,0,0,0,1,0,0,0
207.06,30,144.94,2024,1,18,3,0,0,0,0,0,0,0,0,0,1,0
166.69,15,141.69,2024,8,30,4,0,0,0,1,0,0,0,0,1,0,0
476.53,15,405.05,2024,6,22,5,1,0,0,1,0,0,0,0,0,0,0
420.41,0,420.41,2024,4,29,0,0,0,0,0,0,0,0,0,1,0,0
408.9,5,388.45,2024,5,26,6,1,1,0,0,0,0,0,0,0,0,0
311.9,0,311.9,2024,3,10,6,1,0,1,0,0,0,0,0,0,0,1
160.11,30,112.08,2024,10,23,2,0,0,0,1,0,0,0,0,0,0,0
100.64,15,85.54,2024,3,31,6,1,0,0,0,0,0,1,0,0,0,0
79.12,5,75.16,2024,8,17,5,1,0,1,0,0,0,0,0,0,0,1
115.23,25,86.42,2024,7,26,4,0,0,0,0,0,0,1,0,0,0,1
212.08,10,190.87,2024,7,14,6,1,0,1,0,0,0,0,1,0,0,0
25.95,15,22.06,2024,11,18,0,0,0,0,0,0,1,0,0,1,0,0
336.87,0,336.87,2024,11,8,4,0,0,0,0,0,0,1,0,1,0,0
43.47,50,21.73,2024,11,13,2,0,0,0,0,0,0,0,1,0,0,0
185.53,20,148.42,2024,5,25,5,1,0,0,1,0,0,0,1,0,0,0
483.62,5,459.44,2024,8,23,4,0,0,1,0,0,0,0,0,0,0,1
30.28,30,21.2,2024,3,9,5,1,0,0,0,0,1,0,1,0,0,0
482.52,5,458.39,2024,5,19,6,1,1,0,0,0,0,0,1,0,0,0
359.32,0,359.32,2024,7,5,4,0,0,0,0,0,0,1,0,0,0,1
386.46,30,270.52,2024,7,8,0,0,0,0,0,0,0,1,1,0,0,0
36.34,50,18.17,2024,4,8,0,0,1,0,0,0,0,0,0,0,0,0
328.64,25,246.48,2024,2,14,2,0,0,0,0,0,0,1,0,0,0,1
141.52,20,113.22,2024,7,24,2,0,0,0,0,1,0,0,0,0,0,1
310.66,50,155.33,2024,4,28,6,1,0,0,0,0,1,0,1,0,0,0
311.01,5,295.46,2024,1,2,1,0,0,0,0,0,1,0,0,0,0,1
60.79,20,48.63,2024,5,21,1,0,0,0,0,0,0,1,1,0,0,0
252.0,30,176.4,2024,1,5,4,0,0,0,0,1,0,0,0,0,1,0
213.0,25,159.75,2024,11,16,5,1,0,1,0,0,0,0,0,0,0,0
191.77,25,143.83,2024,9,24,1,0,0,0,1,0,0,0,0,0,0,1
239.31,10,215.38,2024,5,14,1,0,0,1,0,0,0,0,0,0,0,1
212.42,50,106.21,2024,2,3,5,1,0,0,0,1,0,0,0,1,0,0
209.08,5,198.63,2024,8,6,1,0,1,0,0,0,0,0,0,0,0,1
394.82,0,394.82,2024,10,17,3,0,0,1,0,0,0,0,1,0,0,0
305.94,5,290.64,2024,8,7,2,0,0,0,0,1,0,0,0,0,0,0
390.66,15,332.06,2024,11,21,3,0,0,0,0,1,0,0,0,1,0,0
402.97,50,201.49,2024,7,27,5,1,0,0,0,0,0,0,0,0,0,1
280.99,30,196.69,2024,2,7,2,0,0,0,0,0,0,0,0,0,0,1
309.55,10,278.6,2024,6,2,6,1,0,0,0,0,1,0,1,0,0,0
471.41,25,353.56,2024,5,20,0,0,0,0,0,0,0,0,0,0,0,0
46.48,0,46.48,2024,6,29,5,1,0,0,0,0,1,0,0,0,1,0
338.0,0,338.0,2024,3,10,6,1,0,0,0,0,0,0,0,0,1,0
171.64,20,137.31,2024,8,14,2,0,0,0,0,1,0,0,0,0,1,0
488.06,15,414.85,2024,3,24,6,1,0,0,0,1,0,0,0,0,1,0
334.67,50,167.34,2024,3,9,5,1,0,0,1,0,0,0,0,0,1,0
448.02,30,313.61,2024,6,20,3,0,0,1,0,0,0,0,0,0,0,1
424.33,5,403.11,2024,10,29,1,0,0,1,0,0,0,0,0,0,0,0
56.69,25,42.52,2024,3,12,1,0,0,0,0,0,1,0,0,0,0,1
431.13,50,215.56,2024,1,22,0,0,0,0,0,0,1,0,0,0,1,0
353.93,0,353.93,2024,7,31,2,0,0,1,0,0,0,0,0,0,1,0
54.61,0,54.61,2024,9,30,0,0,0,0,0,0,0,1,0,0,0,1
90.79,0,90.79,2024,7,15,0,0,0,0,0,1,0,0,0,0,1,0
424.21,30,296.95,2024,9,6,4,0,0,0,0,0,0,0,1,0,0,0
45.8,25,34.35,2024,9,17,1,0,0,0,0,0,0,0,0,1,0,0
301.6,20,241.28,2024,10,22,1,0,0,0,0,0,0,1,0,1,0,0
241.97,10,217.77,2024,7,17,2,0,0,0,0,1,0,0,0,0,0,0
335.84,5,319.05,2024,7,9,1,0,1,0,0,0,0,0,0,0,1,0
317.46,0,317.46,2024,1,20,5,1,0,0,0,0,1,0,0,0,0,0
53.79,5,51.1,2024,3,11,0,0,0,1,0,0,0,0,1,0,0,0
459.39,30,321.57,2024,7,6,5,1,0,0,0,0,0,0,0,0,0,0
175.33,20,140.26,2024,5,25,5,1,0,0,0,1,0,0,0,0,1,0
69.77,30,48.84,2024,8,30,4,0,0,0,0,0,0,0,0,0,0,1
157.11,10,141.4,2024,9,12,3,0,0,0,0,0,0,0,0,0,1,0
102.7,30,71.89,2024,8,9,4,0,0,0,0,0,0,0,1,0,0,0
312.85,25,234.64,2024,7,22,0,0,0,1,0,0,0,0,0,0,1,0
317.59,30,222.31,2024,4,18,3,0,0,1,0,0,0,0,0,0,0,1
218.68,10,196.81,2024,2,4,6,1,0,0,0,0,0,0,1,0,0,0
56.45,50,28.23,2024,2,8,3,0,0,0,0,0,1,0,0,0,1,0
85.54,25,64.16,2024,7,11,3,0,0,0,0,0,0,0,1,0,0,0
200.44,50,100.22,2024,11,18,0,0,0,0,0,0,0,1,0,0,0,1
132.23,25,99.17,2024,2,13,1,0,0,0,1,0,0,0,0,0,1,0
217.61,10,195.85,2024,2,14,2,0,0,0,0,0,1,0,0,1,0,0
227.44,10,204.7,2024,5,14,1,0,1,0,0,0,0,0,0,0,1,0
154.15,20,123.32,2024,8,21,2,0,0,0,1,0,0,0,0,0,0,0
19.42,0,19.42,2024,6,21,4,0,1,0,0,0,0,0,0,0,0,1
423.01,5,401.86,2024,1,31,2,0,0,0,0,1,0,0,0,0,1,0
352.47,0,352.47,2024,6,25,1,0,0,0,1,0,0,0,0,0,1,0
323.85,50,161.93,2024,11,16,5,1,1,0,0,0,0,0,1,0,0,0
96.34,20,77.07,2024,3,17,6,1,0,1,0,0,0,0,1,0,0,0
11.54,25,8.65,2024,5,7,1,0,0,0,0,0,0,1,1,0,0,0
376.52,0,376.52,2024,1,7,6,1,0,0,0,0,0,0,0,0,0,0
258.91,25,194.18,2024,5,8,2,0,0,0,1,0,0,0,0,0,0,0
209.44,30,146.61,2024,4,3,2,0,0,0,0,0,1,0,0,0,0,1
489.9,10,440.91,2024,5,3,4,0,0,0,0,0,0,0,0,0,1,0
371.81,50,185.91,2024,2,27,1,0,0,0,0,0,0,0,0,1,0,0
40.04,0,40.04,2024,3,1,4,0,0,0,0,0,0,1,1,0,0,0
384.6,5,365.37,2024,3,2,5,1,0,0,0,0,1,0,0,0,0,1
259.47,15,220.55,2024,2,25,6,1,1,0,0,0,0,0,1,0,0,0
483.34,5,459.17,2024,3,28,3,0,0,0,0,0,1,0,0,0,0,1
253.19,5,240.53,2024,5,23,3,0,0,0,0,0,0,1,0,1,0,0
419.4,50,209.7,2024,5,19,6,1,0,0,0,0,0,1,0,1,0,0
245.52,20,196.42,2024,10,29,1,0,0,0,0,1,0,0,0,1,0,0
280.31,10,252.28,2024,7,12,4,0,0,1,0,0,0,0,0,0,0,1
67.67,50,33.84,2024,6,27,3,0,0,0,0,0,1,0,0,0,1,0
364.44,20,291.55,2024,1,14,6,1,0,0,0,1,0,0,0,1,0,0
44.29,10,39.86,2024,9,11,2,0,1,0,0,0,0,0,0,0,1,0
461.31,30,322.92,2024,1,4,3,0,0,0,0,0,0,0,0,0,0,1
473.17,10,425.85,2024,9,19,3,0,0,0,0,0,0,1,0,0,0,0
133.49,50,66.75,2024,9,28,5,1,0,0,0,1,0,0,0,0,0,1
430.32,15,365.77,2024,5,23,3,0,0,1,0,0,0,0,0,1,0,0
466.36,0,466.36,2024,1,21,6,1,0,0,0,0,1,0,0,1,0,0
274.4,25,205.8,2024,2,4,6,1,0,0,1,0,0,0,0,0,0,0
29.3,0,29.3,2024,6,18,1,0,1,0,0,0,0,0,0,0,1,0
122.96,15,104.52,2024,7,18,3,0,0,0,0,0,1,0,0,0,0,0
333.18,10,299.86,2024,4,16,1,0,0,0,0,0,0,0,0,1,0,0
221.69,5,210.61,2024,7,25,3,0,1,0,0,0,0,0,1,0,0,0
250.53,10,225.48,2024,11,21,3,0,0,0,0,0,0,1,0,0,1,0
135.86,15,115.48,2024,1,27,5,1,0,0,1,0,0,0,0,0,0,0
225.4,15,191.59,2024,4,2,1,0,0,0,1,0,0,0,0,1,0,0
172.45,0,172.45,2024,1,9,1,0,1,0,0,0,0,0,1,0,0,0
89.42,5,84.95,2024,3,20,2,0,0,0,0,0,1,0,0,1,0,0
488.14,50,244.07,2024,2,16,4,0,0,0,0,0,0,0,0,1,0,0
107.61,25,80.71,2024,4,4,3,0,0,0,1,0,0,0,0,0,0,1
463.05,15,393.59,2024,5,10,4,0,0,0,0,0,0,1,1,0,0,0
304.57,5,289.34,2024,1,8,0,0,1,0,0,0,0,0,0,0,1,0
32.78,30,22.95,2024,5,30,3,0,0,0,1,0,0,0,1,0,0,0
56.83,30,39.78,2024,7,25,3,0,0,0,0,0,1,0,1,0,0,0
158.57,25,118.93,2024,1,1,0,0,0,0,0,1,0,0,0,0,0,1
251.72,5,239.13,2024,8,31,5,1,0,0,0,0,0,1,0,1,0,0
10.09,15,8.58,2024,5,11,5,1,0,0,0,0,0,0,0,0,0,0
303.28,0,303.28,2024,6,24,0,0,0,0,0,0,0,1,0,0,1,0
312.92,15,265.98,2024,10,18,4,0,0,0,1,0,0,0,0,1,0,0
402.85,15,342.42,2024,3,2,5,1,0,0,0,1,0,0,1,0,0,0
70.44,25,52.83,2024,2,25,6,1,0,0,0,1,0,0,1,0,0,0
181.51,15,154.28,2024,10,31,3,0,0,0,0,0,0,0,0,1,0,0
448.07,0,448.07,2024,6,1,5,1,0,0,0,0,0,1,0,0,0,0
211.53,30,148.07,2024,10,25,4,0,1,0,0,0,0,0,0,0,0,0
196.14,25,147.1,2024,7,12,4,0,0,0,0,1,0,0,0,0,0,1
295.8,0,295.8,2024,8,21,2,0,0,0,0,1,0,0,0,1,0,0
362.26,0,362.26,2024,6,8,5,1,1,0,0,0,0,0,0,0,1,0
188.56,15,160.28,2024,6,15,5,1,0,0,0,0,1,0,0,1,0,0
308.79,25,231.59,2024,5,22,2,0,0,0,0,0,1,0,0,0,1,0
53.1,50,26.55,2024,4,16,1,0,0,0,0,0,0,1,0,0,0,1
204.25,20,163.4,2024,5,27,0,0,0,0,0,0,0,1,1,0,0,0
117.23,0,117.23,2024,4,11,3,0,0,1,0,0,0,0,0,0,0,1
156.3,0,156.3,2024,7,17,2,0,0,0,0,1,0,0,0,0,0,1
486.62,30,340.63,2024,8,19,0,0,0,0,0,1,0,0,0,0,1,0
221.1,5,210.04,2024,1,30,1,0,0,0,0,0,0,0,0,1,0,0
377.15,0,377.15,2024,1,17,2,0,0,0,0,0,0,0,0,1,0,0
198.3,30,138.81,2024,2,27,1,0,0,1,0,0,0,0,0,0,0,1
450.82,5,428.28,2024,7,18,3,0,0,0,1,0,0,0,1,0,0,0
214.8,25,161.1,2024,6,24,0,0,0,0,0,0,0,0,0,0,1,0
178.58,50,89.29,2024,2,4,6,1,0,1,0,0,0,0,1,0,0,0
237.9,30,166.53,2024,6,12,2,0,0,0,0,0,1,0,0,1,0,0
34.93,50,17.46,2024,4,29,0,0,0,0,0,0,0,0,0,0,0,1
64.64,50,32.32,2024,3,23,5,1,0,1,0,0,0,0,0,0,0,0
170.08,50,85.04,2024,11,13,2,0,0,0,0,0,0,1,0,0,1,0
276.05,10,248.45,2024,2,22,3,0,0,0,0,0,0,0,0,0,0,0
48.61,25,36.46,2024,6,15,5,1,0,0,0,0,0,0,0,0,1,0
367.32,20,293.86,2024,6,9,6,1,0,0,0,0,0,1,0,0,1,0
34.09,20,27.27,2024,3,19,1,0,0,0,1,0,0,0,0,1,0,0
468.37,15,398.11,2024,7,2,1,0,0,1,0,0,0,0,0,0,0,1
358.01,5,340.11,2024,8,8,3,0,0,0,0,0,0,0,0,0,1,0
131.56,30,92.09,2024,2,3,5,1,0,0,0,1,0,0,0,1,0,0
123.61,15,105.07,2024,8,23,4,0,1,0,0,0,0,0,1,0,0,0
263.15,5,249.99,2024,8,11,6,1,0,0,0,0,0,1,0,0,1,0
333.61,10,300.25,2024,10,31,3,0,0,1,0,0,0,0,1,0,0,0
285.17,0,285.17,2024,8,3,5,1,1,0,0,0,0,0,1,0,0,0
494.04,5,469.34,2024,4,23,1,0,0,0,0,0,0,1,1,0,0,0
405.3,20,324.24,2024,4,16,1,0,0,1,0,0,0,0,0,0,1,0
450.5,5,427.97,2024,7,20,5,1,0,1,0,0,0,0,0,1,0,0
342.2,30,239.54,2024,5,5,6,1,0,0,0,0,0,1,0,0,0,1
141.64,50,70.82,2024,4,29,0,0,0,0,0,0,1,0,0,0,0,0
420.46,5,399.44,2024,2,22,3,0,1,0,0,0,0,0,0,0,0,0
154.85,30,108.39,2024,11,9,5,1,1,0,0,0,0,0,0,0,0,1
14.98,50,7.49,2024,9,30,0,0,0,0,0,0,0,1,0,0,1,0
222.53,30,155.77,2024,2,1,3,0,0,0,1,0,0,0,1,0,0,0
469.59,10,422.63,2024,6,29,5,1,0,0,1,0,0,0,1,0,0,0
159.68,30,111.78,2024,7,29,0,0,0,0,1,0,0,0,0,1,0,0
332.28,5,315.67,2024,2,17,5,1,0,1,0,0,0,0,0,0,0,0
43.45,25,32.59,2024,2,22,3,0,0,1,0,0,0,0,0,0,1,0
189.9,15,161.41,2024,1,13,5,1,0,0,0,1,0,0,1,0,0,0
469.25,15,398.86,2024,4,25,3,0,0,1,0,0,0,0,0,0,1,0
176.77,0,176.77,2024,6,21,4,0,0,0,0,1,0,0,0,0,0,1
50.18,50,25.09,2024,7,30,1,0,0,0,0,1,0,0,0,0,1,0
472.29,0,472.29,2024,4,19,4,0,0,0,1,0,0,0,0,1,0,0
168.18,5,159.77,2024,7,27,5,1,1,0,0,0,0,0,1,0,0,0
